city,timestamp,aqi,pm2_5,pm10,co,no2,o3,so2,nh3,no,temperature,humidity,wind_speed,hour,day,month,day_of_week,aqi_lag_1,aqi_lag_2,aqi_change,aqi_rolling_mean_3,target_aqi
Islamabad,2026-08-07 09:00:00+00:00,175,102.52,109.38,682.26,1.94,164.01,2.05,1.03,0.18,31.6,61,1.01,9,7,8,4,174.0,174.0,1.0,174.33333333333334,175.0
Islamabad,2026-08-07 10:00:00+00:00,175,101.75,108.48,670.89,2.13,167.8,1.96,1.04,0.18,31.9,59,1.44,10,7,8,4,175.0,174.0,0.0,174.66666666666666,175.0
Islamabad,2026-08-07 11:00:00+00:00,175,102.22,109.04,668.16,2.61,168.75,1.92,1.16,0.18,31.6,60,1.65,11,7,8,4,175.0,175.0,0.0,175.0,176.0
Islamabad,2026-08-07 12:00:00+00:00,176,103.21,110.28,673.37,3.56,167.99,1.94,1.32,0.17,30.8,61,2.13,12,7,8,4,175.0,175.0,1.0,175.33333333333334,178.0
Islamabad,2026-08-07 13:00:00+00:00,178,107.41,115.18,752.84,9.44,147.27,1.97,2.58,0.18,30.0,66,1.5,13,7,8,4,176.0,175.0,2.0,176.33333333333334,181.0
Islamabad,2026-08-07 14:00:00+00:00,181,113.89,122.8,876.01,16.9,117.93,1.97,4.39,0.04,28.6,73,2.43,14,7,8,4,178.0,176.0,3.0,178.33333333333334,185.0
Islamabad,2026-08-07 15:00:00+00:00,185,120.43,130.6,977.21,20.66,98.85,1.94,5.46,0.0,27.4,78,1.66,15,7,8,4,181.0,178.0,4.0,181.33333333333334,188.0
Islamabad,2026-08-07 16:00:00+00:00,188,126.72,137.73,1059.66,23.38,86.48,2.16,7.47,0.0,26.8,82,1.36,16,7,8,4,185.0,181.0,3.0,184.66666666666666,192.0
Islamabad,2026-08-07 17:00:00+00:00,192,134.8,146.6,1149.85,26.06,78.53,2.69,10.82,0.0,26.3,86,0.73,17,7,8,4,188.0,185.0,4.0,188.33333333333334,198.0
Islamabad,2026-08-07 18:00:00+00:00,198,145.75,158.13,1225.6,28.33,71.33,3.09,12.69,0.0,26.9,87,0.6,18,7,8,4,192.0,188.0,6.0,192.66666666666666,206.0
Islamabad,2026-08-07 19:00:00+00:00,206,155.32,167.85,1276.36,29.49,64.67,3.26,13.47,0.0,26.5,86,0.15,19,7,8,4,198.0,192.0,8.0,198.66666666666666,214.0
Islamabad,2026-08-07 20:00:00+00:00,214,163.91,176.45,1312.06,29.06,58.41,3.31,14.3,0.0,26.0,88,0.16,20,7,8,4,206.0,198.0,8.0,206.0,223.0
Islamabad,2026-08-07 21:00:00+00:00,223,172.21,184.59,1343.81,27.71,51.91,3.18,14.27,0.0,25.7,89,0.45,21,7,8,4,214.0,206.0,9.0,214.33333333333334,222.0
Islamabad,2026-08-07 22:00:00+00:00,222,172.17,184.04,1361.72,25.6,44.02,2.39,10.44,0.0,25.6,89,0.78,22,7,8,4,223.0,214.0,-1.0,219.66666666666666,220.0
Islamabad,2026-08-07 23:00:00+00:00,220,169.32,180.78,1374.51,24.13,39.71,1.98,9.0,0.0,25.4,90,0.78,23,7,8,4,222.0,223.0,-2.0,221.66666666666666,218.0
Islamabad,2026-08-08 00:00:00+00:00,218,168.07,179.25,1388.66,23.48,38.28,1.84,8.74,0.0,22.6,89,2.11,0,8,8,5,220.0,222.0,-2.0,220.0,216.0
Islamabad,2026-08-08 01:00:00+00:00,216,165.81,176.72,1405.78,22.92,37.04,1.73,8.3,0.01,23.4,92,1.95,1,8,8,5,218.0,220.0,-2.0,218.0,209.0
Islamabad,2026-08-08 02:00:00+00:00,209,159.04,169.93,1427.19,22.17,36.28,1.66,7.98,0.52,24.4,90,1.01,2,8,8,5,216.0,218.0,-7.0,214.33333333333334,209.0
Islamabad,2026-08-08 03:00:00+00:00,209,158.34,169.16,1436.44,20.15,46.76,1.78,6.7,2.09,26.3,80,1.02,3,8,8,5,209.0,216.0,0.0,211.33333333333334,178.0
Islamabad,2026-08-08 04:00:00+00:00,178,107.03,116.52,771.29,3.81,156.36,5.0,1.14,0.17,28.5,68,0.93,4,8,8,5,209.0,209.0,-31.0,198.66666666666666,167.0
Islamabad,2026-08-08 05:00:00+00:00,167,86.75,96.21,655.48,2.02,157.68,4.38,0.65,0.13,29.9,64,1.49,5,8,8,5,178.0,209.0,-11.0,184.66666666666666,164.0
Islamabad,2026-08-08 06:00:00+00:00,164,81.1,89.97,639.09,1.59,158.84,4.08,0.61,0.12,31.2,60,0.86,6,8,8,5,167.0,178.0,-3.0,169.66666666666666,163.0
Islamabad,2026-08-08 07:00:00+00:00,163,78.77,87.18,635.7,1.42,161.35,3.86,0.54,0.11,31.3,58,2.09,7,8,8,5,164.0,167.0,-1.0,164.66666666666666,163.0
Islamabad,2026-08-08 08:00:00+00:00,163,78.18,86.05,634.59,1.43,162.5,3.71,0.51,0.11,31.6,59,2.74,8,8,8,5,163.0,164.0,0.0,163.33333333333334,163.0
Islamabad,2026-08-08 09:00:00+00:00,163,78.72,85.81,641.45,1.51,164.49,3.61,0.5,0.12,30.5,64,4.0,9,8,8,5,163.0,163.0,0.0,163.0,165.0
Islamabad,2026-08-08 10:00:00+00:00,165,82.92,89.26,668.84,1.95,167.92,3.59,0.67,0.13,30.3,66,3.05,10,8,8,5,163.0,163.0,2.0,163.66666666666666,169.0
Islamabad,2026-08-08 11:00:00+00:00,169,90.98,96.58,714.15,2.94,169.82,3.61,1.04,0.16,30.4,66,2.55,11,8,8,5,165.0,163.0,4.0,165.66666666666666,172.0
Islamabad,2026-08-08 12:00:00+00:00,172,95.27,100.1,752.17,4.3,168.01,3.5,1.34,0.15,30.2,67,2.86,12,8,8,5,169.0,165.0,3.0,168.66666666666666,172.0
Islamabad,2026-08-08 13:00:00+00:00,172,96.47,100.81,787.24,6.45,159.01,3.23,1.88,0.08,29.6,69,2.36,13,8,8,5,172.0,169.0,0.0,171.0,173.0
Islamabad,2026-08-08 14:00:00+00:00,173,97.77,102.03,824.13,8.32,145.6,2.94,2.62,0.01,28.6,76,1.59,14,8,8,5,172.0,172.0,1.0,172.33333333333334,173.0
Islamabad,2026-08-08 15:00:00+00:00,173,97.79,102.1,847.85,8.58,135.12,2.68,3.16,0.0,27.7,83,0.71,15,8,8,5,173.0,172.0,0.0,172.66666666666666,172.0
Islamabad,2026-08-08 16:00:00+00:00,172,95.58,99.96,861.86,9.16,121.35,2.29,3.55,0.0,27.2,86,0.34,16,8,8,5,173.0,173.0,-1.0,172.66666666666666,171.0
Islamabad,2026-08-08 17:00:00+00:00,171,93.7,98.43,886.92,10.55,104.31,1.93,3.84,0.0,26.6,89,0.35,17,8,8,5,172.0,173.0,-1.0,172.0,170.0
Islamabad,2026-08-08 18:00:00+00:00,170,91.92,97.01,909.37,11.9,89.65,1.7,3.8,0.0,27.3,85,0.76,18,8,8,5,171.0,172.0,-1.0,171.0,169.0
Islamabad,2026-08-08 19:00:00+00:00,169,89.48,94.69,918.73,12.79,77.36,1.54,3.62,0.0,26.8,88,0.29,19,8,8,5,170.0,171.0,-1.0,170.0,167.0
Islamabad,2026-08-08 20:00:00+00:00,167,86.88,92.14,923.02,12.95,67.83,1.44,3.38,0.0,26.5,89,0.68,20,8,8,5,169.0,170.0,-2.0,168.66666666666666,166.0
Islamabad,2026-08-08 21:00:00+00:00,166,83.74,89.09,921.93,12.95,59.08,1.35,3.17,0.0,26.2,91,0.42,21,8,8,5,167.0,169.0,-1.0,167.33333333333334,164.0
Islamabad,2026-08-08 22:00:00+00:00,164,80.45,85.94,919.39,13.04,50.88,1.3,3.01,0.0,26.0,92,0.61,22,8,8,5,166.0,167.0,-2.0,165.66666666666666,163.0
Islamabad,2026-08-08 23:00:00+00:00,163,77.91,83.6,920.82,13.17,44.19,1.27,2.99,0.0,25.9,92,0.36,23,8,8,5,164.0,166.0,-1.0,164.33333333333334,161.0
Islamabad,2026-08-09 00:00:00+00:00,161,75.32,81.23,914.8,12.97,40.24,1.35,3.02,0.0,25.9,94,1.4,0,9,8,6,163.0,164.0,-2.0,162.66666666666666,159.0
Islamabad,2026-08-09 01:00:00+00:00,159,70.8,76.83,878.11,11.58,41.32,1.84,2.8,0.0,25.9,92,0.65,1,9,8,6,161.0,163.0,-2.0,161.0,157.0
Islamabad,2026-08-09 02:00:00+00:00,157,66.51,72.68,841.28,10.65,44.27,2.45,2.53,0.17,26.7,89,0.86,2,9,8,6,159.0,161.0,-2.0,159.0,155.0
Islamabad,2026-08-09 03:00:00+00:00,155,63.45,69.74,803.85,9.59,52.21,3.04,2.35,0.67,28.0,81,0.56,3,9,8,6,157.0,159.0,-2.0,157.0,126.0
Islamabad,2026-08-09 04:00:00+00:00,126,45.69,50.65,604.28,4.7,87.91,3.82,0.77,0.36,29.1,75,0.3,4,9,8,6,155.0,157.0,-29.0,146.0,104.0
Islamabad,2026-08-09 05:00:00+00:00,104,36.77,40.36,524.1,3.06,98.34,3.29,0.51,0.3,30.1,72,0.21,5,9,8,6,126.0,155.0,-22.0,128.33333333333334,99.0
Islamabad,2026-08-09 06:00:00+00:00,99,34.8,37.88,490.23,2.24,105.62,2.93,0.56,0.25,31.3,67,0.81,6,9,8,6,104.0,126.0,-5.0,109.66666666666667,88.0
Islamabad,2026-08-09 07:00:00+00:00,88,29.51,32.06,448.79,1.61,109.85,2.2,0.57,0.18,31.8,66,1.33,7,9,8,6,99.0,104.0,-11.0,97.0,76.0
Islamabad,2026-08-09 08:00:00+00:00,76,24.15,26.26,414.83,1.32,109.96,1.6,0.58,0.16,32.1,64,0.36,8,9,8,6,88.0,99.0,-12.0,87.66666666666667,72.0
Islamabad,2026-08-09 09:00:00+00:00,72,22.31,24.22,398.67,1.26,111.06,1.35,0.6,0.16,32.4,63,0.62,9,9,8,6,76.0,88.0,-4.0,78.66666666666667,71.0
Islamabad,2026-08-09 10:00:00+00:00,71,21.74,23.61,392.3,1.31,113.7,1.22,0.66,0.16,32.7,60,0.6,10,9,8,6,72.0,76.0,-1.0,73.0,71.0
Islamabad,2026-08-09 11:00:00+00:00,71,21.54,23.47,389.03,1.53,115.6,1.17,0.75,0.16,32.4,59,0.72,11,9,8,6,71.0,72.0,0.0,71.33333333333333,70.0
Islamabad,2026-08-09 12:00:00+00:00,70,21.23,23.24,389.74,1.96,116.23,1.18,0.85,0.14,32.3,56,1.47,12,9,8,6,71.0,71.0,-1.0,70.66666666666667,74.0
Islamabad,2026-08-09 13:00:00+00:00,74,22.88,25.49,449.74,6.62,99.92,1.26,2.29,0.25,31.5,60,1.37,13,9,8,6,70.0,71.0,4.0,71.66666666666667,80.0
Islamabad,2026-08-09 14:00:00+00:00,80,26.12,29.84,549.2,13.58,75.25,1.37,4.3,0.07,29.9,74,0.61,14,9,8,6,74.0,70.0,6.0,74.66666666666667,87.0
Islamabad,2026-08-09 15:00:00+00:00,87,29.34,34.19,633.51,17.8,58.31,1.41,5.71,0.0,29.4,79,0.55,15,9,8,6,80.0,74.0,7.0,80.33333333333333,94.0
Islamabad,2026-08-09 16:00:00+00:00,94,32.45,38.26,700.05,20.71,47.12,1.49,6.89,0.0,28.9,81,0.68,16,9,8,6,87.0,80.0,7.0,87.0,101.0
Islamabad,2026-08-09 17:00:00+00:00,101,35.68,42.43,761.63,23.32,40.23,1.77,8.87,0.0,28.2,84,0.41,17,9,8,6,94.0,87.0,7.0,94.0,108.0
Islamabad,2026-08-09 18:00:00+00:00,108,38.42,45.9,817.32,26.11,35.58,2.06,11.1,0.0,28.2,84,1.45,18,9,8,6,101.0,94.0,7.0,101.0,113.0
Islamabad,2026-08-09 19:00:00+00:00,113,40.44,48.19,856.25,28.41,32.75,2.26,13.0,0.0,27.3,88,1.91,19,9,8,6,108.0,101.0,5.0,107.33333333333333,122.0
Islamabad,2026-08-09 20:00:00+00:00,122,44.04,52.07,889.08,29.84,30.69,2.44,14.42,0.0,27.1,88,1.6,20,9,8,6,113.0,108.0,9.0,114.33333333333333,135.0
Islamabad,2026-08-09 21:00:00+00:00,135,49.14,57.49,920.62,30.83,28.52,2.63,15.56,0.0,26.8,89,1.96,21,9,8,6,122.0,113.0,13.0,123.33333333333333,146.0
Islamabad,2026-08-09 22:00:00+00:00,146,53.9,62.53,946.29,31.25,26.43,2.77,16.39,0.01,26.4,89,1.87,22,9,8,6,135.0,122.0,11.0,134.33333333333334,152.0
Islamabad,2026-08-09 23:00:00+00:00,152,57.89,66.77,963.41,30.9,24.94,2.81,16.42,0.02,26.3,89,2.15,23,9,8,6,146.0,135.0,6.0,144.33333333333334,154.0
Islamabad,2026-08-10 00:00:00+00:00,154,61.24,70.35,981.9,29.83,25.15,2.69,15.22,0.02,25.9,89,2.69,0,10,8,0,152.0,146.0,2.0,150.66666666666666,152.0
Islamabad,2026-08-10 01:00:00+00:00,152,56.78,66.04,986.85,26.45,29.1,2.06,8.9,0.06,25.3,89,2.16,1,10,8,0,154.0,152.0,-2.0,152.66666666666666,151.0
Islamabad,2026-08-10 02:00:00+00:00,151,55.95,65.47,1021.29,23.07,29.27,1.81,6.24,1.7,25.9,86,1.81,2,10,8,0,152.0,154.0,-1.0,152.33333333333334,152.0
Islamabad,2026-08-10 03:00:00+00:00,152,58.27,68.12,1057.71,18.78,36.11,1.85,5.4,4.72,27.7,78,0.89,3,10,8,0,151.0,152.0,1.0,151.66666666666666,125.0
Islamabad,2026-08-10 04:00:00+00:00,125,45.1,53.19,670.11,6.98,107.8,3.71,1.98,0.83,29.5,71,0.64,4,10,8,0,152.0,151.0,-27.0,142.66666666666666,129.0
Islamabad,2026-08-10 05:00:00+00:00,129,46.99,54.74,599.15,3.81,133.69,3.76,1.5,0.42,31.1,65,1.26,5,10,8,0,125.0,152.0,4.0,135.33333333333334,149.0
Islamabad,2026-08-10 06:00:00+00:00,149,55.05,62.87,593.95,2.69,151.99,3.74,1.49,0.28,32.1,61,1.85,6,10,8,0,129.0,125.0,20.0,134.33333333333334,143.0
Islamabad,2026-08-10 07:00:00+00:00,143,52.4,59.42,539.98,1.82,155.09,3.19,1.15,0.19,33.1,56,1.96,7,10,8,0,149.0,129.0,-6.0,140.33333333333334,131.0
Islamabad,2026-08-10 08:00:00+00:00,131,47.61,54.18,494.33,1.49,151.37,2.62,0.94,0.15,33.8,53,1.98,8,10,8,0,143.0,149.0,-12.0,141.0,130.0
Islamabad,2026-08-10 09:00:00+00:00,130,47.35,54.08,481.64,1.51,151.91,2.4,0.93,0.15,34.1,52,1.88,9,10,8,0,131.0,143.0,-1.0,134.66666666666666,132.0
Islamabad,2026-08-10 10:00:00+00:00,132,48.03,55.23,481.7,1.68,154.73,2.29,0.99,0.15,34.5,50,1.66,10,10,8,0,130.0,131.0,2.0,131.0,134.0
Islamabad,2026-08-10 11:00:00+00:00,134,48.92,56.3,486.19,2.04,156.98,2.22,1.12,0.15,34.3,51,1.49,11,10,8,0,132.0,130.0,2.0,132.0,136.0
Islamabad,2026-08-10 12:00:00+00:00,136,49.78,57.11,495.94,2.76,158.25,2.22,1.28,0.14,34.3,50,2.19,12,10,8,0,134.0,132.0,2.0,134.0,143.0
Islamabad,2026-08-10 13:00:00+00:00,143,52.36,59.81,552.1,6.54,147.25,2.26,2.19,0.13,33.3,54,1.61,13,10,8,0,136.0,134.0,7.0,137.66666666666666,152.0
Islamabad,2026-08-10 14:00:00+00:00,152,56.64,64.52,640.59,11.49,128.28,2.31,3.57,0.02,31.6,66,1.25,14,10,8,0,143.0,136.0,9.0,143.66666666666666,154.0
Islamabad,2026-08-10 15:00:00+00:00,154,61.77,70.24,723.62,14.02,115.31,2.36,4.76,0.0,30.6,72,2.39,15,10,8,0,152.0,143.0,2.0,149.66666666666666,157.0
Islamabad,2026-08-10 16:00:00+00:00,157,67.62,76.61,809.65,16.29,101.34,2.34,5.91,0.0,29.3,75,2.07,16,10,8,0,154.0,152.0,3.0,154.33333333333334,161.0
Islamabad,2026-08-10 17:00:00+00:00,161,74.0,83.64,911.51,18.96,84.98,2.23,6.61,0.0,28.5,79,2.66,17,10,8,0,157.0,154.0,4.0,157.33333333333334,163.0
Islamabad,2026-08-10 18:00:00+00:00,163,79.32,89.43,1004.39,21.27,70.77,2.06,6.37,0.0,29.1,80,2.69,18,10,8,0,161.0,157.0,2.0,160.33333333333334,165.0
Islamabad,2026-08-10 19:00:00+00:00,165,82.74,92.8,1062.54,22.26,61.22,1.89,5.64,0.0,28.6,81,2.22,19,10,8,0,163.0,161.0,2.0,163.0,167.0
Islamabad,2026-08-10 20:00:00+00:00,167,85.85,95.69,1100.47,21.79,57.63,1.88,5.11,0.0,28.2,82,1.97,20,10,8,0,165.0,163.0,2.0,165.0,168.0
Islamabad,2026-08-10 21:00:00+00:00,168,88.68,98.23,1125.77,20.62,57.2,2.02,4.78,0.0,26.7,86,1.66,21,10,8,0,167.0,165.0,1.0,166.66666666666666,169.0
Islamabad,2026-08-10 22:00:00+00:00,169,90.62,99.82,1136.86,19.17,57.11,2.2,4.36,0.0,23.9,97,0.81,22,10,8,0,168.0,167.0,1.0,168.0,170.0
Islamabad,2026-08-10 23:00:00+00:00,170,92.74,101.61,1146.43,17.89,54.24,2.18,3.72,0.0,24.9,93,2.24,23,10,8,0,169.0,168.0,1.0,169.0,171.0
Islamabad,2026-08-11 00:00:00+00:00,171,94.99,103.62,1153.32,16.51,51.51,2.15,3.19,0.0,25.4,85,2.63,0,11,8,1,170.0,169.0,1.0,170.0,173.0
Islamabad,2026-08-11 01:00:00+00:00,173,97.18,105.67,1157.61,14.92,49.27,2.19,2.84,0.0,25.9,84,1.81,1,11,8,1,171.0,170.0,2.0,171.33333333333334,174.0
Islamabad,2026-08-11 02:00:00+00:00,174,99.7,108.42,1184.71,15.01,45.9,2.36,2.98,0.18,27.2,81,1.05,2,11,8,1,173.0,171.0,1.0,172.66666666666666,175.0
Islamabad,2026-08-11 03:00:00+00:00,175,101.72,110.85,1221.75,15.32,48.55,2.67,3.27,1.14,28.4,76,2.03,3,11,8,1,174.0,173.0,1.0,174.0,165.0
Islamabad,2026-08-11 04:00:00+00:00,165,83.19,91.61,896.53,6.85,103.64,4.09,0.61,0.4,29.6,73,2.28,4,11,8,1,175.0,174.0,-10.0,171.33333333333334,161.0
Islamabad,2026-08-11 05:00:00+00:00,161,75.53,84.07,811.19,4.75,120.07,3.58,0.21,0.37,30.9,69,0.39,5,11,8,1,165.0,175.0,-4.0,167.0,161.0
Islamabad,2026-08-11 06:00:00+00:00,161,75.63,83.72,791.31,3.48,135.71,3.3,0.19,0.3,32.0,66,1.82,6,11,8,1,161.0,165.0,0.0,162.33333333333334,161.0
Islamabad,2026-08-11 07:00:00+00:00,161,74.97,83.59,744.93,2.44,150.41,2.95,0.18,0.2,32.6,64,1.53,7,11,8,1,161.0,161.0,0.0,161.0,159.0
Islamabad,2026-08-11 08:00:00+00:00,159,70.66,81.27,685.5,2.06,153.83,2.54,0.2,0.14,33.4,58,0.75,8,11,8,1,161.0,161.0,-2.0,160.33333333333334,157.0
Islamabad,2026-08-11 09:00:00+00:00,157,67.34,78.36,661.93,2.1,154.69,2.37,0.27,0.11,33.1,59,0.97,9,11,8,1,159.0,161.0,-2.0,159.0,155.0
Islamabad,2026-08-11 10:00:00+00:00,155,63.99,74.99,656.99,2.38,155.86,2.3,0.35,0.08,32.6,62,1.53,10,11,8,1,157.0,159.0,-2.0,157.0,154.0
Islamabad,2026-08-11 11:00:00+00:00,154,60.53,71.03,658.09,2.98,154.4,2.37,0.5,0.06,32.2,67,1.56,11,11,8,1,155.0,157.0,-1.0,155.33333333333334,151.0
Islamabad,2026-08-11 12:00:00+00:00,151,55.92,65.35,663.13,3.8,151.82,2.49,0.67,0.02,33.0,60,1.5,12,11,8,1,154.0,155.0,-3.0,153.33333333333334,148.0
Islamabad,2026-08-11 13:00:00+00:00,148,54.48,62.8,691.02,5.21,147.09,2.78,1.09,0.01,30.8,74,2.4,13,11,8,1,151.0,154.0,-3.0,151.0,152.0
Islamabad,2026-08-11 14:00:00+00:00,152,57.14,64.61,734.72,6.77,140.47,3.29,1.75,0.0,29.7,80,3.15,14,11,8,1,148.0,151.0,4.0,150.33333333333334,153.0
Islamabad,2026-08-11 15:00:00+00:00,153,59.28,66.02,777.34,7.39,134.22,3.88,2.37,0.0,27.1,89,2.64,15,11,8,1,152.0,148.0,1.0,151.0,153.0
Islamabad,2026-08-11 16:00:00+00:00,153,60.23,66.2,812.64,7.43,126.48,4.68,2.84,0.0,26.5,95,3.29,16,11,8,1,153.0,152.0,0.0,152.66666666666666,154.0
Islamabad,2026-08-11 17:00:00+00:00,154,62.1,67.65,858.5,7.54,117.51,5.64,3.12,0.0,25.9,96,2.6,17,11,8,1,153.0,153.0,1.0,153.33333333333334,156.0
Islamabad,2026-08-11 18:00:00+00:00,156,65.09,70.59,905.23,7.96,105.64,6.49,3.14,0.0,26.8,94,3.26,18,11,8,1,154.0,153.0,2.0,154.33333333333334,156.0
Islamabad,2026-08-11 19:00:00+00:00,156,65.63,70.79,936.09,8.15,93.85,7.19,2.55,0.0,26.1,89,1.7,19,11,8,1,156.0,154.0,0.0,155.33333333333334,156.0
Islamabad,2026-08-11 20:00:00+00:00,156,64.61,69.23,977.79,8.53,82.29,7.08,1.97,0.0,25.0,97,2.51,20,11,8,1,156.0,156.0,0.0,156.0,156.0
Islamabad,2026-08-11 21:00:00+00:00,156,64.48,68.57,1018.32,8.92,71.9,6.53,1.54,0.0,25.2,96,3.39,21,11,8,1,156.0,156.0,0.0,156.0,155.0
Islamabad,2026-08-11 22:00:00+00:00,155,63.42,66.92,1035.42,8.92,64.13,5.72,1.19,0.0,24.2,98,1.15,22,11,8,1,156.0,156.0,-1.0,155.66666666666666,154.0
Islamabad,2026-08-11 23:00:00+00:00,154,62.07,65.02,1046.48,8.8,58.85,4.91,0.97,0.0,23.9,95,1.85,23,11,8,1,155.0,156.0,-1.0,155.0,153.0
Islamabad,2026-08-12 00:00:00+00:00,153,60.28,62.77,1052.16,8.7,54.48,4.15,0.83,0.0,25.0,96,1.92,0,12,8,2,154.0,155.0,-1.0,154.0,153.0
Islamabad,2026-08-12 01:00:00+00:00,153,58.8,61.05,1041.08,8.6,50.16,3.49,0.78,0.0,24.9,96,2.64,1,12,8,2,153.0,154.0,0.0,153.33333333333334,154.0
Islamabad,2026-08-12 02:00:00+00:00,154,62.22,64.55,1026.11,8.93,47.7,3.09,0.84,0.08,25.0,96,0.85,2,12,8,2,153.0,153.0,1.0,153.33333333333334,156.0
Islamabad,2026-08-12 03:00:00+00:00,156,66.13,68.63,1002.42,8.86,54.06,2.81,0.91,0.63,24.8,96,2.36,3,12,8,2,154.0,153.0,2.0,154.33333333333334,155.0
Islamabad,2026-08-12 04:00:00+00:00,155,63.87,66.42,920.73,6.88,79.4,2.43,0.71,0.81,26.3,86,1.41,4,12,8,2,156.0,154.0,-1.0,155.0,156.0
Islamabad,2026-08-12 05:00:00+00:00,156,65.1,67.75,874.25,5.18,105.39,2.24,0.68,0.55,28.3,77,0.61,5,12,8,2,155.0,156.0,1.0,155.66666666666666,158.0
Islamabad,2026-08-12 06:00:00+00:00,158,68.8,71.64,851.46,3.85,128.28,2.2,0.68,0.34,29.2,72,0.38,6,12,8,2,156.0,155.0,2.0,156.33333333333334,156.0
Islamabad,2026-08-12 07:00:00+00:00,156,64.67,67.61,828.77,2.9,143.16,2.06,0.58,0.22,30.9,67,1.22,7,12,8,2,158.0,156.0,-2.0,156.66666666666666,154.0
Islamabad,2026-08-12 08:00:00+00:00,154,60.42,63.64,799.55,2.42,149.82,1.84,0.57,0.19,31.9,63,2.47,8,12,8,2,156.0,158.0,-2.0,156.0,153.0
Islamabad,2026-08-12 09:00:00+00:00,153,60.03,63.8,775.8,2.24,155.03,1.74,0.62,0.18,32.1,63,3.34,9,12,8,2,154.0,156.0,-1.0,154.33333333333334,153.0
Islamabad,2026-08-12 10:00:00+00:00,153,59.05,63.61,758.3,2.33,157.53,1.68,0.69,0.15,32.0,63,3.6,10,12,8,2,153.0,154.0,0.0,153.33333333333334,151.0
Islamabad,2026-08-12 11:00:00+00:00,151,56.27,61.52,746.31,2.89,154.12,1.63,0.85,0.11,31.7,64,3.17,11,12,8,2,153.0,153.0,-2.0,152.33333333333334,144.0
Islamabad,2026-08-12 12:00:00+00:00,144,52.99,58.56,747.54,3.86,148.59,1.57,1.03,0.05,31.8,63,2.18,12,12,8,2,151.0,153.0,-7.0,149.33333333333334,145.0
Islamabad,2026-08-12 13:00:00+00:00,145,53.32,59.63,822.04,9.44,125.36,1.59,2.55,0.02,30.7,70,1.6,13,12,8,2,144.0,151.0,1.0,146.66666666666666,152.0
Islamabad,2026-08-12 14:00:00+00:00,152,57.53,65.22,941.89,16.51,95.39,1.66,4.78,0.0,29.3,77,1.5,14,12,8,2,145.0,144.0,7.0,147.0,154.0
Islamabad,2026-08-12 15:00:00+00:00,154,62.04,71.18,1039.78,20.73,74.93,1.71,6.46,0.0,28.4,82,1.21,15,12,8,2,152.0,145.0,2.0,150.33333333333334,156.0
Islamabad,2026-08-12 16:00:00+00:00,156,65.54,75.93,1112.18,23.45,62.89,1.94,8.52,0.0,27.6,87,0.86,16,12,8,2,154.0,152.0,2.0,154.0,158.0
Islamabad,2026-08-12 17:00:00+00:00,158,68.83,80.4,1176.82,25.9,56.91,2.37,11.43,0.0,27.2,90,0.96,17,12,8,2,156.0,154.0,2.0,156.0,159.0
Islamabad,2026-08-12 18:00:00+00:00,159,71.77,84.22,1236.95,28.3,51.56,2.68,13.88,0.0,27.7,88,0.99,18,12,8,2,158.0,156.0,1.0,157.66666666666666,162.0
Islamabad,2026-08-12 19:00:00+00:00,162,75.94,88.9,1277.09,29.89,47.08,2.79,15.18,0.0,27.1,89,1.79,19,12,8,2,159.0,158.0,3.0,159.66666666666666,165.0
Islamabad,2026-08-12 20:00:00+00:00,165,81.98,95.55,1309.18,30.61,42.62,2.84,15.99,0.0,27.0,87,1.76,20,12,8,2,162.0,159.0,3.0,162.0,167.0
Islamabad,2026-08-12 21:00:00+00:00,167,86.69,100.96,1341.33,31.15,37.54,2.87,16.9,0.0,27.0,84,1.45,21,12,8,2,165.0,162.0,2.0,164.66666666666666,168.0
Islamabad,2026-08-12 22:00:00+00:00,168,87.49,102.33,1357.55,30.19,31.56,2.5,15.09,0.0,26.9,82,1.3,22,12,8,2,167.0,165.0,1.0,166.66666666666666,165.0
Islamabad,2026-08-12 23:00:00+00:00,165,83.44,98.45,1376.55,28.76,26.93,1.88,10.67,0.01,26.7,82,1.14,23,12,8,2,168.0,167.0,-3.0,166.66666666666666,164.0
Islamabad,2026-08-13 00:00:00+00:00,164,80.8,95.41,1391.57,27.88,25.27,1.54,7.36,0.02,27.1,85,1.2,0,13,8,3,165.0,168.0,-1.0,165.66666666666666,161.0
Islamabad,2026-08-13 01:00:00+00:00,161,74.93,88.0,1292.07,20.82,38.99,1.65,5.49,0.0,26.9,85,1.06,1,13,8,3,164.0,165.0,-3.0,163.33333333333334,159.0
Islamabad,2026-08-13 02:00:00+00:00,159,71.04,83.17,1236.58,17.57,46.11,1.9,4.88,0.15,27.8,83,0.59,2,13,8,3,161.0,164.0,-2.0,161.33333333333334,158.0
Islamabad,2026-08-13 03:00:00+00:00,158,68.8,80.44,1198.64,16.11,56.11,2.34,4.71,0.67,28.9,82,0.57,3,13,8,3,159.0,161.0,-1.0,159.33333333333334,138.0
Islamabad,2026-08-13 04:00:00+00:00,138,50.44,61.93,821.55,5.31,118.84,2.2,1.53,0.19,30.4,76,0.9,4,13,8,3,158.0,159.0,-20.0,151.66666666666666,118.0
Islamabad,2026-08-13 05:00:00+00:00,118,42.41,53.5,711.27,2.97,128.75,1.54,1.01,0.15,31.7,68,1.86,5,13,8,3,138.0,158.0,-20.0,138.0,111.0
